id,date_completion,date_cutoff,publication_any,publication_article,publication_preprint,publication_summary,publication_interim_any,date_publication_any,date_publication_article,date_publication_preprint,date_publication_summary,date_publication_interim_any,time_publication_any,time_publication_article,time_publication_preprint,time_publication_summary,time_publication_interim_any,month_completion,semester,semester_fct
tri03458,2020-07-14,2021-08-15,TRUE,TRUE,FALSE,TRUE,TRUE,2020-08-27,2021-02-01,NA,2020-08-27,2020-08-27,44,202,397,44,44,2020-07-01,2,July 2020-Dec 2020
tri03462,2021-06-18,2021-08-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-12-17,58,58,58,58,-183,2021-06-01,3,Jan 2021-Jun 2021
tri03463,2021-06-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,75,75,75,75,75,2021-06-01,3,Jan 2021-Jun 2021
tri03467,2021-05-07,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,100,100,100,100,100,2021-05-01,3,Jan 2021-Jun 2021
tri03468,2020-10-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,289,289,289,289,289,2020-10-01,2,July 2020-Dec 2020
tri03470,2020-09-20,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-14,2021-07-14,NA,NA,2020-10-28,297,297,329,329,38,2020-09-01,2,July 2020-Dec 2020
tri03480,2020-07-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,381,381,381,381,381,2020-07-01,2,July 2020-Dec 2020
tri03481,2021-03-22,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,146,146,146,146,146,2021-03-01,3,Jan 2021-Jun 2021
tri03488,2020-08-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,355,355,355,355,355,2020-08-01,2,July 2020-Dec 2020
tri03489,2020-12-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,257,257,257,257,257,2020-12-01,2,July 2020-Dec 2020
tri03496,2020-12-02,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,256,256,256,256,256,2020-12-01,2,July 2020-Dec 2020
tri03499,2021-02-22,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-10,NA,2021-05-10,NA,2021-05-10,77,174,77,174,77,2021-02-01,3,Jan 2021-Jun 2021
tri03502,2020-07-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-08-05,410,410,410,410,35,2020-07-01,2,July 2020-Dec 2020
tri03514,2020-08-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,379,379,379,379,379,2020-08-01,2,July 2020-Dec 2020
tri03516,2020-12-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,227,227,227,227,227,2020-12-01,2,July 2020-Dec 2020
tri03519,2021-06-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,75,75,75,75,75,2021-06-01,3,Jan 2021-Jun 2021
tri03522,2020-07-15,2021-08-15,TRUE,FALSE,FALSE,TRUE,TRUE,2020-11-16,NA,NA,2020-11-16,2020-11-16,124,396,396,124,124,2020-07-01,2,July 2020-Dec 2020
tri03525,2020-08-03,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-04,2020-09-04,NA,NA,2020-09-04,32,32,377,377,32,2020-08-01,2,July 2020-Dec 2020
tri03532,2021-05-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,76,76,76,76,76,2021-05-01,3,Jan 2021-Jun 2021
tri03533,2020-08-03,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-04,2020-09-04,NA,NA,2020-09-04,32,32,377,377,32,2020-08-01,2,July 2020-Dec 2020
tri03536,2020-08-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,368,368,368,368,368,2020-08-01,2,July 2020-Dec 2020
tri03540,2021-05-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,76,76,76,76,76,2021-05-01,3,Jan 2021-Jun 2021
tri03542,2021-06-08,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,68,68,68,68,68,2021-06-01,3,Jan 2021-Jun 2021
tri03547,2021-03-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,156,156,156,156,156,2021-03-01,3,Jan 2021-Jun 2021
tri03553,2021-05-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,102,102,102,102,102,2021-05-01,3,Jan 2021-Jun 2021
tri03556,2020-11-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,258,258,258,258,258,2020-11-01,2,July 2020-Dec 2020
tri03557,2020-09-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,348,348,348,348,348,2020-09-01,2,July 2020-Dec 2020
tri03558,2020-06-01,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-06-29,2020-09-01,2020-06-29,NA,2020-06-29,28,92,28,440,28,2020-06-01,1,Jan 2020-Jun 2020
tri03565,2021-03-18,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150,2021-03-01,3,Jan 2021-Jun 2021
tri03570,2021-05-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,102,102,102,102,102,2021-05-01,3,Jan 2021-Jun 2021
tri03573,2021-06-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,75,75,75,75,75,2021-06-01,3,Jan 2021-Jun 2021
tri03579,2020-06-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,426,426,426,426,426,2020-06-01,1,Jan 2020-Jun 2020
tri03583,2020-10-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,288,288,288,288,288,2020-10-01,2,July 2020-Dec 2020
tri03585,2021-02-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,168,168,168,168,168,2021-02-01,3,Jan 2021-Jun 2021
tri03587,2020-10-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,318,318,318,318,318,2020-10-01,2,July 2020-Dec 2020
tri03591,2021-03-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,137,137,137,137,137,2021-03-01,3,Jan 2021-Jun 2021
tri03593,2020-08-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,350,350,350,350,350,2020-08-01,2,July 2020-Dec 2020
tri03602,2020-12-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-12-08,257,257,257,257,7,2020-12-01,2,July 2020-Dec 2020
tri03610,2021-05-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,76,76,76,76,76,2021-05-01,3,Jan 2021-Jun 2021
tri03612,2020-12-23,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,235,235,235,235,235,2020-12-01,2,July 2020-Dec 2020
tri03614,2020-07-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,381,381,381,381,381,2020-07-01,2,July 2020-Dec 2020
tri03624,2020-11-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,287,287,287,287,287,2020-11-01,2,July 2020-Dec 2020
tri03629,2020-10-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,318,318,318,318,318,2020-10-01,2,July 2020-Dec 2020
tri03631,2020-09-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,321,321,321,321,321,2020-09-01,2,July 2020-Dec 2020
tri03634,2020-08-31,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-20,2021-04-20,NA,NA,2021-04-20,232,232,349,349,232,2020-08-01,2,July 2020-Dec 2020
tri03638,2021-03-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,137,137,137,137,137,2021-03-01,3,Jan 2021-Jun 2021
tri03639,2020-12-24,2021-08-15,TRUE,TRUE,TRUE,TRUE,TRUE,2020-12-29,2021-07-19,2020-12-29,2021-02-03,2020-12-29,5,207,5,41,5,2020-12-01,2,July 2020-Dec 2020
tri03644,2020-12-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,257,257,257,257,257,2020-12-01,2,July 2020-Dec 2020
tri03650,2021-03-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,167,167,167,167,167,2021-03-01,3,Jan 2021-Jun 2021
tri03664,2021-03-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,138,138,138,138,138,2021-03-01,3,Jan 2021-Jun 2021
tri03674,2021-06-25,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-04-19,2021-06-14,2021-04-19,NA,2021-04-19,-67,-11,-67,51,-67,2021-06-01,3,Jan 2021-Jun 2021
tri03710,2020-11-08,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,280,280,280,280,280,2020-11-01,2,July 2020-Dec 2020
tri03718,2021-04-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,120,120,120,120,120,2021-04-01,3,Jan 2021-Jun 2021
tri03726,2021-05-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,106,106,106,106,106,2021-05-01,3,Jan 2021-Jun 2021
tri03730,2021-04-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125,2021-04-01,3,Jan 2021-Jun 2021
tri03747,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346,2020-09-01,2,July 2020-Dec 2020
tri03748,2020-09-02,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-03,2021-03-04,2021-02-03,NA,2021-02-03,154,183,154,347,154,2020-09-01,2,July 2020-Dec 2020
tri03853,2020-05-21,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-19,2020-12-19,NA,NA,2020-12-19,212,212,451,451,212,2020-05-01,1,Jan 2020-Jun 2020
tri03856,2020-05-21,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,451,451,451,451,451,2020-05-01,1,Jan 2020-Jun 2020
tri03883,2020-02-29,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-07-25,2020-07-25,NA,NA,2020-07-25,147,147,533,533,147,2020-02-01,1,Jan 2020-Jun 2020
tri03964,2020-07-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,406,406,406,406,406,2020-07-01,2,July 2020-Dec 2020
tri03979,2021-01-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,197,197,197,197,197,2021-01-01,3,Jan 2021-Jun 2021
tri03983,2020-11-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,287,287,287,287,287,2020-11-01,2,July 2020-Dec 2020
tri04021,2020-09-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,344,344,344,344,344,2020-09-01,2,July 2020-Dec 2020
tri04042,2021-03-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,138,138,138,138,138,2021-03-01,3,Jan 2021-Jun 2021
tri04045,2020-08-15,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-16,2020-11-16,NA,NA,2020-11-16,93,93,365,365,93,2020-08-01,2,July 2020-Dec 2020
tri04052,2021-06-16,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-09-18,2020-12-14,2020-09-18,NA,2020-09-18,-271,-184,-271,60,-271,2021-06-01,3,Jan 2021-Jun 2021
tri04057,2020-09-02,2021-08-15,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-06,2021-06-07,2020-10-06,NA,2020-10-06,34,278,34,347,34,2020-09-01,2,July 2020-Dec 2020
tri04114,2020-11-20,2021-08-15,TRUE,FALSE,TRUE,TRUE,TRUE,2020-11-30,NA,2020-11-30,2021-05-05,2020-11-30,10,268,10,166,10,2020-11-01,2,July 2020-Dec 2020
tri04160,2020-12-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,227,227,227,227,227,2020-12-01,2,July 2020-Dec 2020
tri04173,2021-04-24,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,113,113,113,113,113,2021-04-01,3,Jan 2021-Jun 2021
tri04202,2021-03-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,163,163,163,163,163,2021-03-01,3,Jan 2021-Jun 2021
tri04205,2020-12-27,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,231,231,231,231,231,2020-12-01,2,July 2020-Dec 2020
tri04213,2021-02-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,171,171,171,171,171,2021-02-01,3,Jan 2021-Jun 2021
tri04220,2020-12-13,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,245,245,245,245,245,2020-12-01,2,July 2020-Dec 2020
tri04236,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346,2020-09-01,2,July 2020-Dec 2020
tri04272,2020-07-31,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-02,2020-09-02,NA,NA,2020-09-02,33,33,380,380,33,2020-07-01,2,July 2020-Dec 2020
tri04349,2020-11-15,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-12-07,NA,2020-12-07,NA,2020-12-07,22,273,22,273,22,2020-11-01,2,July 2020-Dec 2020
tri04385,2020-06-20,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,421,421,421,421,421,2020-06-01,1,Jan 2020-Jun 2020
tri04394,2020-10-30,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-27,NA,2021-07-27,NA,2021-07-27,270,289,270,289,270,2020-10-01,2,July 2020-Dec 2020
tri04396,2020-07-20,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,391,391,391,391,391,2020-07-01,2,July 2020-Dec 2020
tri04400,2020-11-16,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-01,2021-05-01,NA,NA,2021-05-01,166,166,272,272,166,2020-11-01,2,July 2020-Dec 2020
tri04415,2021-03-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,167,167,167,167,167,2021-03-01,3,Jan 2021-Jun 2021
tri04417,2020-07-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,380,380,380,380,380,2020-07-01,2,July 2020-Dec 2020
tri04419,2020-11-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,258,258,258,258,258,2020-11-01,2,July 2020-Dec 2020
tri04420,2021-01-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,226,226,226,226,226,2021-01-01,3,Jan 2021-Jun 2021
tri04422,2020-10-23,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,296,296,296,296,296,2020-10-01,2,July 2020-Dec 2020
tri04424,2021-03-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,137,137,137,137,137,2021-03-01,3,Jan 2021-Jun 2021
tri04426,2020-12-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243,2020-12-01,2,July 2020-Dec 2020
tri04428,2021-01-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,196,196,196,196,196,2021-01-01,3,Jan 2021-Jun 2021
tri04431,2021-01-29,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,198,198,198,198,198,2021-01-01,3,Jan 2021-Jun 2021
tri04434,2021-06-01,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,75,75,75,75,75,2021-06-01,3,Jan 2021-Jun 2021
tri04436,2020-08-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,350,350,350,350,350,2020-08-01,2,July 2020-Dec 2020
tri04439,2020-09-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,319,319,319,319,319,2020-09-01,2,July 2020-Dec 2020
tri04441,2020-12-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,227,227,227,227,227,2020-12-01,2,July 2020-Dec 2020
tri04442,2020-12-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,227,227,227,227,227,2020-12-01,2,July 2020-Dec 2020
tri04443,2020-11-06,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,282,282,282,282,282,2020-11-01,2,July 2020-Dec 2020
tri04465,2021-04-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,109,109,109,109,109,2021-04-01,3,Jan 2021-Jun 2021
tri04506,2020-08-19,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-06,NA,2021-08-06,NA,2021-08-06,352,361,352,361,352,2020-08-01,2,July 2020-Dec 2020
tri04509,2020-10-15,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2020-11-29,NA,2020-11-29,NA,2020-11-29,45,304,45,304,45,2020-10-01,2,July 2020-Dec 2020
tri04511,2020-06-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,426,426,426,426,426,2020-06-01,1,Jan 2020-Jun 2020
tri04523,2020-08-14,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,366,366,366,366,366,2020-08-01,2,July 2020-Dec 2020
tri04524,2020-06-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,424,424,424,424,424,2020-06-01,1,Jan 2020-Jun 2020
tri04525,2020-06-14,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-04,2021-02-04,NA,NA,2021-02-04,235,235,427,427,235,2020-06-01,1,Jan 2020-Jun 2020
tri04526,2020-09-21,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-02-19,NA,2021-02-19,NA,2021-02-19,151,328,151,328,151,2020-09-01,2,July 2020-Dec 2020
tri04537,2020-08-28,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-08,2021-05-08,NA,NA,2021-05-08,253,253,352,352,253,2020-08-01,2,July 2020-Dec 2020
tri04544,2020-09-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,332,332,332,332,332,2020-09-01,2,July 2020-Dec 2020
tri04546,2020-09-01,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-11,NA,2021-08-11,NA,2021-08-11,344,348,344,348,344,2020-09-01,2,July 2020-Dec 2020
tri04551,2020-08-11,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-08-06,NA,2021-08-06,NA,2021-08-06,360,369,360,369,360,2020-08-01,2,July 2020-Dec 2020
tri04562,2020-08-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,363,363,363,363,363,2020-08-01,2,July 2020-Dec 2020
tri04563,2020-10-12,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-04,2021-03-04,NA,NA,2021-03-04,143,143,307,307,143,2020-10-01,2,July 2020-Dec 2020
tri04565,2020-08-18,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,362,362,362,362,362,2020-08-01,2,July 2020-Dec 2020
tri04568,2020-08-19,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,361,361,361,361,361,2020-08-01,2,July 2020-Dec 2020
tri04578,2020-06-30,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,411,411,411,411,411,2020-06-01,1,Jan 2020-Jun 2020
tri04598,2020-10-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,291,291,291,291,291,2020-10-01,2,July 2020-Dec 2020
tri04599,2020-08-21,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,359,359,359,359,359,2020-08-01,2,July 2020-Dec 2020
tri04605,2020-09-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,321,321,321,321,321,2020-09-01,2,July 2020-Dec 2020
tri04612,2020-09-17,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,332,332,332,332,332,2020-09-01,2,July 2020-Dec 2020
tri04622,2020-11-07,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,281,281,281,281,281,2020-11-01,2,July 2020-Dec 2020
tri04628,2020-12-11,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-25,2021-06-25,NA,NA,2021-06-25,196,196,247,247,196,2020-12-01,2,July 2020-Dec 2020
tri04632,2020-08-25,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,355,355,355,355,355,2020-08-01,2,July 2020-Dec 2020
tri04638,2020-06-30,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-02,2021-02-02,NA,NA,2021-02-02,217,217,411,411,217,2020-06-01,1,Jan 2020-Jun 2020
tri04641,2020-12-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243,2020-12-01,2,July 2020-Dec 2020
tri04643,2020-10-10,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,309,309,309,309,309,2020-10-01,2,July 2020-Dec 2020
tri04647,2020-10-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,288,288,288,288,288,2020-10-01,2,July 2020-Dec 2020
tri04650,2020-08-13,2021-08-15,TRUE,FALSE,TRUE,FALSE,TRUE,2021-03-03,NA,2021-03-03,NA,2021-03-03,202,367,202,367,202,2020-08-01,2,July 2020-Dec 2020
tri04659,2020-08-27,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,353,353,353,353,353,2020-08-01,2,July 2020-Dec 2020
tri04660,2020-11-28,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,260,260,260,260,260,2020-11-01,2,July 2020-Dec 2020
tri04674,2020-09-04,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-10,2021-03-10,NA,NA,2021-03-10,187,187,345,345,187,2020-09-01,2,July 2020-Dec 2020
tri04698,2020-09-12,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-15,2021-02-15,NA,NA,2021-02-15,156,156,337,337,156,2020-09-01,2,July 2020-Dec 2020
tri04699,2020-07-27,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,384,384,384,384,384,2020-07-01,2,July 2020-Dec 2020
tri04701,2020-09-05,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,344,344,344,344,344,2020-09-01,2,July 2020-Dec 2020
tri04704,2020-08-10,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,370,370,370,370,370,2020-08-01,2,July 2020-Dec 2020
tri04707,2020-10-29,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,290,290,290,290,290,2020-10-01,2,July 2020-Dec 2020
tri04711,2020-08-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,349,349,349,349,349,2020-08-01,2,July 2020-Dec 2020
tri04722,2020-09-04,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-23,2020-12-23,NA,NA,2020-12-23,110,110,345,345,110,2020-09-01,2,July 2020-Dec 2020
tri04723,2020-07-31,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,380,380,380,380,380,2020-07-01,2,July 2020-Dec 2020
tri04733,2020-10-09,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,310,310,310,310,310,2020-10-01,2,July 2020-Dec 2020
tri04735,2020-09-12,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,337,337,337,337,337,2020-09-01,2,July 2020-Dec 2020
tri04758,2020-08-31,2021-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-19,2021-03-19,NA,NA,2021-03-19,200,200,349,349,200,2020-08-01,2,July 2020-Dec 2020
tri04760,2020-12-09,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,249,249,249,249,249,2020-12-01,2,July 2020-Dec 2020
tri04764,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346,2020-09-01,2,July 2020-Dec 2020
tri04766,2020-09-07,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,342,342,342,342,342,2020-09-01,2,July 2020-Dec 2020
tri04775,2020-08-23,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,357,357,357,357,357,2020-08-01,2,July 2020-Dec 2020
tri04778,2020-09-03,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,346,346,346,346,346,2020-09-01,2,July 2020-Dec 2020
tri04809,2021-01-27,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,200,200,200,200,200,2021-01-01,3,Jan 2021-Jun 2021
tri04818,2020-12-15,2021-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243,2020-12-01,2,July 2020-Dec 2020
