id,date_cutoff,date_completion,publication_any,publication_article,publication_preprint,publication_summary,publication_interim_any,date_publication_any,date_publication_article,date_publication_preprint,date_publication_summary,date_publication_interim_any,time_publication_any,time_publication_article,time_publication_preprint,time_publication_summary,time_publication_interim_any
tri05565,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri05570,2021-07-01,2020-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,244,244,244,244,244
tri05571,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri05572,2021-07-01,2021-05-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,60,60,60,60,60
tri05581,2021-07-01,2020-11-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-03-05,228,228,228,228,110
tri05582,2021-07-01,2020-11-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,228,228,228,228,228
tri05584,2021-07-01,2020-09-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,276,276,276,276,276
tri05601,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri05604,2021-07-01,2020-11-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,228,228,228,228,228
tri05608,2021-07-01,2021-01-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,154,154,154,154,154
tri05611,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri05617,2021-07-01,2020-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,244,244,244,244,244
tri05622,2021-07-01,2020-11-16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,227,227,227,227,227
tri05624,2021-07-01,2021-01-19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,163,163,163,163,163
tri05627,2021-07-01,2020-07-20,TRUE,FALSE,TRUE,FALSE,TRUE,2020-12-24,NA,2020-12-24,NA,2020-12-24,157,346,157,346,157
tri05633,2021-07-01,2020-07-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-08-04,351,351,351,351,20
tri05638,2021-07-01,2021-03-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-16,2021-06-16,NA,NA,2021-06-16,107,107,122,122,107
tri05641,2021-07-01,2020-10-23,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,251,251,251,251,251
tri05645,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri05646,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri05650,2021-07-01,2020-10-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,262,262,262,262,262
tri05654,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri05655,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri05660,2021-07-01,2020-07-31,TRUE,TRUE,TRUE,FALSE,TRUE,2020-12-22,2021-03-08,2020-12-22,NA,2020-12-22,144,220,144,335,144
tri05664,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri05665,2021-07-01,2021-06-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,10,10,10,10,10
tri05669,2021-07-01,2021-01-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,169,169,169,169,169
tri05680,2021-07-01,2020-05-20,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-08,NA,2021-06-08,NA,2021-06-08,384,407,384,407,384
tri05695,2021-07-01,2020-09-30,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-15,2020-12-04,2020-10-15,NA,2020-10-15,15,65,15,274,15
tri05702,2021-07-01,2021-05-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,50,50,50,50,50
tri05703,2021-07-01,2020-07-02,TRUE,FALSE,TRUE,FALSE,TRUE,2020-12-22,NA,2020-12-22,NA,2020-12-22,173,364,173,364,173
tri05706,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri05711,2021-07-01,2020-07-07,TRUE,TRUE,TRUE,TRUE,TRUE,2020-12-02,2021-04-09,2020-12-02,2021-05-20,2020-12-02,148,276,148,317,148
tri05718,2021-07-01,2021-04-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,64,64,64,64,64
tri05721,2021-07-01,2020-09-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-16,2021-02-16,NA,NA,2021-02-16,154,154,289,289,154
tri05726,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri05728,2021-07-01,2020-08-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,320,320,320,320,320
tri05735,2021-07-01,2020-11-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,237,237,237,237,237
tri05736,2021-07-01,2021-03-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,94,94,94,94,94
tri05739,2021-07-01,2021-06-01,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-13,2021-06-14,2020-10-13,NA,2020-10-13,-231,13,-231,30,-231
tri05743,2021-07-01,2020-10-25,TRUE,TRUE,TRUE,FALSE,TRUE,2020-11-21,2021-01-06,2020-11-21,NA,2020-11-21,27,73,27,249,27
tri05744,2021-07-01,2020-04-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,439,439,439,439,439
tri05750,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05752,2021-07-01,2021-05-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,36,36,36,36,36
tri05764,2021-07-01,2020-08-30,TRUE,TRUE,TRUE,FALSE,TRUE,2021-01-09,2021-03-20,2021-01-09,NA,2021-01-09,132,202,132,305,132
tri05774,2021-07-01,2021-02-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,126,126,126,126,126
tri05788,2021-07-01,2021-05-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,58,58,58,58,58
tri05790,2021-07-01,2020-11-30,TRUE,TRUE,TRUE,TRUE,TRUE,2020-11-23,2021-03-07,2020-11-23,2020-12-11,2020-11-23,-7,97,-7,11,-7
tri05800,2021-07-01,2020-07-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,335,335,335,335,335
tri05806,2021-07-01,2020-07-23,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,343,343,343,343,343
tri05807,2021-07-01,2021-02-08,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-20,NA,2021-04-20,NA,2021-04-20,71,143,71,143,71
tri05811,2021-07-01,2021-04-04,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-18,2021-03-18,NA,NA,2021-03-18,-17,-17,88,88,-17
tri05817,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri05818,2021-07-01,2020-10-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,245,245,245,245,245
tri05825,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05837,2021-07-01,2021-04-01,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-15,NA,2021-07-15,NA,2021-07-15,105,91,105,91,105
tri05845,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri05855,2021-07-01,2020-05-31,TRUE,TRUE,TRUE,TRUE,TRUE,2020-08-04,2021-03-30,2020-08-04,2020-08-21,2020-08-04,65,303,65,82,65
tri05858,2021-07-01,2020-12-31,TRUE,FALSE,TRUE,FALSE,TRUE,2020-11-30,NA,2020-11-30,NA,2020-11-30,-31,182,-31,182,-31
tri05872,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri05877,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05883,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri05885,2021-07-01,2020-11-23,TRUE,TRUE,TRUE,FALSE,TRUE,2021-02-01,2021-04-11,2021-02-01,NA,2021-02-01,70,139,70,220,70
tri05886,2021-07-01,2021-04-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,66,66,66,66,66
tri05893,2021-07-01,2020-10-09,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-02-01,265,265,265,265,115
tri05897,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri05913,2021-07-01,2020-08-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,322,322,322,322,322
tri05918,2021-07-01,2021-01-16,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-03,2021-06-03,NA,NA,2021-06-03,138,138,166,166,138
tri05930,2021-07-01,2020-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,244,244,244,244,244
tri05932,2021-07-01,2020-11-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,228,228,228,228,228
tri05936,2021-07-01,2020-09-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,289,289,289,289,289
tri05946,2021-07-01,2021-06-10,TRUE,FALSE,TRUE,FALSE,TRUE,2021-03-09,NA,2021-03-09,NA,2021-03-09,-93,21,-93,21,-93
tri05947,2021-07-01,2020-07-29,TRUE,FALSE,TRUE,FALSE,TRUE,2020-10-26,NA,2020-10-26,NA,2020-10-26,89,337,89,337,89
tri05950,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri05956,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri05959,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri05964,2021-07-01,2021-04-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,82,82,82,82,82
tri05980,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri05982,2021-07-01,2021-01-09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,173,173,173,173,173
tri05983,2021-07-01,2020-08-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,305,305,305,305,305
tri05992,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri05999,2021-07-01,2021-03-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,111,111,111,111,111
tri06001,2021-07-01,2021-06-16,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-05-26,15,15,15,15,-21
tri06002,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri06010,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri06012,2021-07-01,2021-02-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125
tri06014,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06018,2021-07-01,2020-09-19,TRUE,FALSE,TRUE,FALSE,TRUE,2020-12-04,NA,2020-12-04,NA,2020-12-04,76,285,76,285,76
tri06023,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri06026,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri06034,2021-07-01,2021-02-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,131,131,131,131,131
tri06047,2021-07-01,2021-05-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,50,50,50,50,50
tri06052,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06059,2021-07-01,2021-02-19,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-17,NA,2021-05-17,NA,2021-05-17,87,132,87,132,87
tri06061,2021-07-01,2021-02-02,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-24,NA,2021-05-24,NA,2021-05-24,111,149,111,149,111
tri06067,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri06069,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06075,2021-07-01,2020-07-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-04-23,2021-04-23,NA,NA,2021-04-23,296,296,365,365,296
tri06084,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06085,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri06086,2021-07-01,2021-01-26,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-04,2021-06-04,NA,NA,2021-06-04,129,129,156,156,129
tri06087,2021-07-01,2020-10-30,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-15,NA,2021-04-15,NA,2021-04-15,167,244,167,244,167
tri06088,2021-07-01,2020-09-04,TRUE,TRUE,TRUE,FALSE,TRUE,2001-01-05,2021-06-29,2001-01-05,NA,2001-01-05,-7182,298,-7182,300,-7182
tri06091,2021-07-01,2020-11-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,223,223,223,223,223
tri06097,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri06103,2021-07-01,2020-08-22,TRUE,TRUE,FALSE,TRUE,TRUE,2020-10-09,2021-05-13,NA,2020-10-09,2020-10-09,48,264,313,48,48
tri06107,2021-07-01,2021-06-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,27,27,27,27,27
tri06110,2021-07-01,2021-05-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,47,47,47,47,47
tri06114,2021-07-01,2020-09-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,274,274,274,274,274
tri06120,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri06127,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06128,2021-07-01,2021-03-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,121,121,121,121,121
tri06130,2021-07-01,2020-08-11,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,324,324,324,324,324
tri06132,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri06139,2021-07-01,2020-11-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,228,228,228,228,228
tri06140,2021-07-01,2021-05-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-24,2021-03-24,NA,NA,2021-03-24,-38,-38,61,61,-38
tri06144,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri06146,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06147,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri06148,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06155,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri06156,2021-07-01,2021-02-22,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-02,2021-07-02,NA,NA,2021-07-02,130,130,129,129,130
tri06157,2021-07-01,2020-11-25,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-14,2021-08-14,NA,NA,2021-08-14,262,262,218,218,262
tri06158,2021-07-01,2020-09-01,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-03,2020-11-03,NA,NA,2020-11-03,63,63,303,303,63
tri06159,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-02-02,61,61,61,61,-88
tri06160,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri06161,2021-07-01,2020-07-08,TRUE,FALSE,TRUE,FALSE,TRUE,2021-05-21,NA,2021-05-21,NA,2021-05-21,317,358,317,358,317
tri06162,2021-07-01,2021-04-30,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-10,NA,2021-06-10,NA,2021-06-10,41,62,41,62,41
tri06167,2021-07-01,2020-10-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,244,244,244,244,244
tri06169,2021-07-01,2021-06-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,21,21,21,21,21
tri06187,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06189,2021-07-01,2021-06-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,23,23,23,23,23
tri06191,2021-07-01,2020-09-30,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-03-03,274,274,274,274,154
tri06201,2021-07-01,2020-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,201,201,201,201,201
tri06203,2021-07-01,2020-12-30,TRUE,FALSE,TRUE,FALSE,TRUE,2020-09-07,NA,2020-09-07,NA,2020-09-07,-114,183,-114,183,-114
tri06209,2021-07-01,2021-03-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,113,113,113,113,113
tri06211,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06213,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri06215,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri06219,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri06232,2021-07-01,2021-06-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,6,6,6,6,6
tri06236,2021-07-01,2020-12-30,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-18,2021-06-18,NA,NA,2021-06-18,170,170,183,183,170
tri06240,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06250,2021-07-01,2021-05-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,32,32,32,32,32
tri06252,2021-07-01,2020-09-01,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-03,2020-12-03,NA,NA,2020-12-03,93,93,303,303,93
tri06256,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06266,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri06269,2021-07-01,2020-09-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,274,274,274,274,274
tri06271,2021-07-01,2020-08-10,TRUE,TRUE,FALSE,TRUE,TRUE,2020-09-28,2020-09-28,NA,2020-11-05,2020-09-28,49,49,325,87,49
tri06273,2021-07-01,2020-07-31,TRUE,FALSE,TRUE,FALSE,TRUE,2020-09-23,NA,2020-09-23,NA,2020-09-23,54,335,54,335,54
tri06275,2021-07-01,2020-12-31,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-01,2021-08-01,NA,NA,2021-08-01,213,213,182,182,213
tri06277,2021-07-01,2020-09-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,302,302,302,302,302
tri06279,2021-07-01,2021-02-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,146,146,146,146,146
tri06281,2021-07-01,2021-01-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,167,167,167,167,167
tri06299,2021-07-01,2021-02-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,147,147,147,147,147
tri06303,2021-07-01,2020-09-20,TRUE,TRUE,FALSE,FALSE,TRUE,2020-12-23,2020-12-23,NA,NA,2020-12-23,94,94,284,284,94
tri06305,2021-07-01,2021-01-07,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-12,2021-08-12,NA,NA,2021-08-12,217,217,175,175,217
tri06310,2021-07-01,2020-10-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,259,259,259,259,259
tri06316,2021-07-01,2020-10-20,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-18,2021-05-18,NA,NA,2021-05-18,210,210,254,254,210
tri06320,2021-07-01,2020-11-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,217,217,217,217,217
tri06325,2021-07-01,2021-06-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,17,17,17,17,17
tri06329,2021-07-01,2020-11-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,242,242,242,242,242
tri06332,2021-07-01,2021-01-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,157,157,157,157,157
tri06336,2021-07-01,2020-08-20,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-23,2021-01-14,2020-10-23,NA,2020-10-23,64,147,64,315,64
tri06337,2021-07-01,2020-09-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,290,290,290,290,290
tri06339,2021-07-01,2020-11-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,239,239,239,239,239
tri06348,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06362,2021-07-01,2021-01-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,152,152,152,152,152
tri06372,2021-07-01,2020-09-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,274,274,274,274,274
tri06378,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06382,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri06396,2021-07-01,2020-10-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,272,272,272,272,272
tri06401,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri06406,2021-07-01,2020-10-22,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,252,252,252,252,252
tri06407,2021-07-01,2021-05-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,52,52,52,52,52
tri06412,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri06416,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri06418,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri06431,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri06443,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri06446,2021-07-01,2020-08-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-08,2021-02-08,NA,NA,2021-02-08,177,177,320,320,177
tri06456,2021-07-01,2020-12-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-27,2021-02-27,NA,NA,2021-02-27,88,88,212,212,88
tri06458,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06465,2021-07-01,2020-12-28,TRUE,TRUE,TRUE,FALSE,TRUE,2021-03-08,2021-06-26,2021-03-08,NA,2021-03-08,70,180,70,185,70
tri06468,2021-07-01,2021-01-31,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-05,2021-06-28,2020-10-05,NA,2020-10-05,-118,148,-118,151,-118
tri06469,2021-07-01,2020-08-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,315,315,315,315,315
tri06476,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri06493,2021-07-01,2020-11-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,223,223,223,223,223
tri06494,2021-07-01,2021-06-16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,15,15,15,15,15
tri06495,2021-07-01,2021-03-28,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-08,2021-06-08,NA,NA,2021-06-08,72,72,95,95,72
